tweet,date,city,user_location,id,link
¡La Navidad llegó a Parque Arboleda Centro Comercial! https://t.co/KJdDTXcd5u,2020-11-18 16:16:03,Manizales,"Pereira, Colombia",1329096035822612484,https://twitter.com/i/web/status/1329096035822612484
"Que atorrante el que está hablando en este momento en @WRadioColombia , diciendo que el diablo está en la navidad de Medellín, criticando la existencia de unos premios Changó.",2020-11-18 14:58:59,Manizales,Risaralda-Colombia,1329076641973161985,https://twitter.com/i/web/status/1329076641973161985
Te extraño el 14 y en la navidad.,2020-11-18 14:46:22,Manizales,pereira,1329073470349537280,https://twitter.com/i/web/status/1329073470349537280
"#Rechazo Con tristeza, el Alcalde de Armenia dio a conocer que los adornos de Navidad que están siendo ubicados en la Calle Real de la ciudad, por parte de la Administración, para el disfrute de todos los ciudadanos fueron vandalizados. 😞😞😞
⬇️
https://t.co/s9Gr2WNQtq https://t.co/Ywf3Z7Zfr4",2020-11-18 14:44:48,Manizales,Armenia Quindío,1329073074541457409,https://twitter.com/i/web/status/1329073074541457409
@QuindioNoticias 13 millones de pesos que hubieran servido mejor para ayudas o mejoramientos de vias ahora se duplicara el gasto porque el robo sigue ya que empieza navidad y fin de año.,2020-11-18 14:41:48,Manizales,armenia quindio,1329072320829296640,https://twitter.com/i/web/status/1329072320829296640
"En unión, armonía y con el tradicional encendido de la Cruz del Codazzi, GJ .@vladimirpadrino y AJ .@CeballosIchaso, dan la bienvenida a la Navidad en nuestra combativa #FANB. https://t.co/uCnFHPYCE0 #18Nov #GNByPuebloGrande #MisionesSocialesParaElPueblo .@GNBGDjuvenal",2020-11-18 14:35:26,Manizales,Anzoátegui,1329070717032296450,https://twitter.com/i/web/status/1329070717032296450
"Ya no voy a Medellín 😑
Por una navidad incluyente #ElDiabloQuiereNavidad
#NavidadDarks
#QuisieraSerElDiabloSalirDeLosInfiernosConCachosYConCola https://t.co/9aKK2VKWXC",2020-11-18 14:07:31,Manizales,Pereira,1329063690033901570,https://twitter.com/i/web/status/1329063690033901570
"@carolinarcilar @Carlos_M024 @lejo1091 @criticolombia Jajajaja Cuál temática Carolina si la temática de los alumbrados es distinta cada año, siempre es navidad mezclada con alguna otra cosa. Ni satanás ni nada, la temática este año es la diversidad cultural de las fiestas colombianas. Bajele a ese fanatismo que hace el ridículo 🤣",2020-11-18 14:03:36,Manizales,"Manizales, Colombia",1329062705169391618,https://twitter.com/i/web/status/1329062705169391618
"@Carlos_M024 @lejo1091 @criticolombia Papi, yo también soy antropologo, y se lo digo, los alumbrados de navidad en Medellín de representación cultural no tiene nada, la llodareda con ese diablo es solo puro godo desenfrenado. Esa a vaina desde el 67 está únicamente para hacerle propaganda a EPM y atraer turistas.",2020-11-18 13:55:20,Manizales,"Manizales, Colombia",1329060627189522433,https://twitter.com/i/web/status/1329060627189522433
"Hay personas que tienen miedo a quedarse sin posadas o sin navidad... Yo tengo pánico a quedarme sin mis seres queridos por culpa de personas sin conciencia. 😷

 !Cuídate y cuida a los tuyos!",2020-11-18 13:34:34,Manizales,Monclovita La Bella ,1329055400948236289,https://twitter.com/i/web/status/1329055400948236289
"@Carlos_M024 @lejo1091 @criticolombia No, el diablo queda perfectamente bien en los alumbrados, la temática es la diversidad de las fiestas colombianas, es más que adecuado. Pura godarria supersticiosa llorando por pendejadas. Esos alumbrados cambian cambian de temática cada año, siempre es navidad mezclada con algo.",2020-11-18 13:30:48,Manizales,"Manizales, Colombia",1329054453014650881,https://twitter.com/i/web/status/1329054453014650881
Ya estoy modo Navidad.,2020-11-18 06:58:55,Manizales,"Honda, Colombia",1328955831782699008,https://twitter.com/i/web/status/1328955831782699008
Algún día armare navidad contigo... 🤞🤞,2020-11-20 05:16:16,Villavicencio,Bogota,1329654774464212992,https://twitter.com/i/web/status/1329654774464212992
¿Ya armaron el arbolito de navidad 🎄?.,2020-11-20 05:07:46,Villavicencio,"𝙱𝚘𝚐𝚘𝚝á, 𝙲𝚘𝚕𝚘𝚖𝚋𝚒𝚊",1329652633536241664,https://twitter.com/i/web/status/1329652633536241664
Cómo sera pasar una navidad con pareja? Xd,2020-11-20 04:47:05,Villavicencio,"Bogotá, Colombia",1329647429831028749,https://twitter.com/i/web/status/1329647429831028749
"Ya lo vieron más de 150 personas, que van a querer de navidad fans",2020-11-20 04:47:01,Villavicencio,Bogotá,1329647410772111361,https://twitter.com/i/web/status/1329647410772111361
"En mi carta de navidad para papá Noel, le voy a pedir que me traiga de regalo a alguien que me quiera y me valore de verdad:(",2020-11-20 04:44:10,Villavicencio,"Bogotá, Colombia",1329646694926004224,https://twitter.com/i/web/status/1329646694926004224
Nada más doloroso que perder a tu madre a pocos días de navidad.,2020-11-20 04:43:21,Villavicencio,"Villavicencio, Colombia",1329646489304518656,https://twitter.com/i/web/status/1329646489304518656
Faltan 38 días para navidad y estoy entre colgar las luces o colgarme yo.,2020-11-20 04:40:39,Villavicencio,Bogota- Colombia,1329645811945402375,https://twitter.com/i/web/status/1329645811945402375
A mi SI se me adelantó la navidad: la dicha de pasar semanas con mi madre 🥰 https://t.co/Jq9DMMDyJ3,2020-11-20 04:29:15,Villavicencio,Bogotá,1329642941321768960,https://twitter.com/i/web/status/1329642941321768960
De navidad quiero muchos libros🥰💕,2020-11-20 04:11:30,Villavicencio,"Bogotá, Colombia.",1329638476178976770,https://twitter.com/i/web/status/1329638476178976770
"@MillosFCoficial y sus fracasos constantes, se les volvió normal fracasar, Serpa y Camacho felices de la pelota van a tener una navidad feliz como siempre, y nosotros los hinchas comiendo mierda como de costumbre... LPM",2020-11-20 03:52:17,Villavicencio,Bogotá,1329633637394915328,https://twitter.com/i/web/status/1329633637394915328
Otra navidad más sin ir a novenas :v.,2020-11-20 03:45:01,Villavicencio,Bogota,1329631810091954177,https://twitter.com/i/web/status/1329631810091954177
Yo esperando a que llegue la navidad luego de haber creído durante tantos años que tú me eras fiel jajaja 🤣#MentirasDeTuiterosParaCuliar,2020-11-20 03:44:42,Villavicencio,"Cundinamarca, Colombia",1329631729959768064,https://twitter.com/i/web/status/1329631729959768064
"La gente muriendo de hambre como consecuencia de la pandemia y las alcaldías iluminando la navidad... coman mierda, coherencia hijueputas.",2020-11-20 03:33:32,Villavicencio,"Bogotá, Colombia",1329628921466417154,https://twitter.com/i/web/status/1329628921466417154
quién me regala el evaluame de navidad jajs,2020-11-20 03:32:26,Villavicencio,Bogotá - Colombia,1329628641693667328,https://twitter.com/i/web/status/1329628641693667328
@fernanda_2344 Con el tiempo uno solo vuelve a pasar navidad y año nuevo y media vuelta.,2020-11-20 03:27:45,Villavicencio,Bogotá,1329627465627688962,https://twitter.com/i/web/status/1329627465627688962
"#artemilama
Pedidos al internó en preciosos adornos de navidad. https://t.co/WrI0ZiAolk",2020-11-20 03:16:18,Villavicencio,Soacha/Cundinamarca,1329624584757370885,https://twitter.com/i/web/status/1329624584757370885
y este vestido que les queda apenas pa navidad https://t.co/KuXW0mhxyd,2020-11-20 03:14:34,Villavicencio,Bogotá,1329624147002077184,https://twitter.com/i/web/status/1329624147002077184
"Promociones y más promociones en Deportenis 👌
https://t.co/taAF4X4eHd",2020-11-20 03:00:01,Villavicencio,"Bogotá, Colombia",1329620485710041088,https://twitter.com/i/web/status/1329620485710041088
"Existen dos tipos de personas, los que ponen las decoraciones de navidad desde el 1 de noviembre y los que esperan hasta el 7 de velitas para inagurar navidad.",2020-11-20 02:58:31,Villavicencio,Bogotá-Colombia.,1329620107346268161,https://twitter.com/i/web/status/1329620107346268161
"Señor Eliser, ¿Usted toma? / Solo una copita de Jérez en Navidad https://t.co/dl3TSFvWDi",2020-11-20 02:55:43,Villavicencio,Bogotá,1329619401621049348,https://twitter.com/i/web/status/1329619401621049348
"Llega navidad 🤶🦌🦌🤶🛷🛷🛷 #maxitriana en Mosquera, Cundinamarca https://t.co/r4afmw1Sja",2020-11-20 02:52:03,Villavicencio,"bogota, Colombia",1329618481596264454,https://twitter.com/i/web/status/1329618481596264454
"voy a poner a jah con el gorrito de navidad el 1 de diciembre, mientras tanto voy a disfrutar de rocky pequeñito jsjksksjs",2020-11-20 02:38:58,Villavicencio,bogotá,1329615189747101702,https://twitter.com/i/web/status/1329615189747101702
de navidad solo pido unos audífonos buenos @niñodios,2020-11-20 02:22:31,Villavicencio,Bogotá - Colombia,1329611049616728069,https://twitter.com/i/web/status/1329611049616728069
Ricky Martin es todo lo que quiero para Navidad.,2020-11-20 02:21:26,Villavicencio,Bogotá ,1329610776458432514,https://twitter.com/i/web/status/1329610776458432514
"Si yo le gusto dígame, quien quita y usted también me guste y pasemos navidad juntos...",2020-11-20 02:17:02,Villavicencio,Villavicencio-Meta,1329609669376151553,https://twitter.com/i/web/status/1329609669376151553
"Mi hermano de navidad quiere un dron de 5 palos, k te pasa Gonorrea",2020-11-20 02:03:22,Villavicencio,Bogota,1329606227597422592,https://twitter.com/i/web/status/1329606227597422592
Pues yo digo que tiene ma que ver con la navidad el diablo que los renos y los pingüinos. Pero bueno es mi opinión,2020-11-20 01:59:23,Villavicencio,"Bogotá, D.C., Colombia",1329605226962284545,https://twitter.com/i/web/status/1329605226962284545
Tan solo soy una persona que ya quiere que le paguen la prima de navidad 🥺,2020-11-20 01:52:28,Villavicencio,Bogotá,1329603484266737671,https://twitter.com/i/web/status/1329603484266737671
Fav si quieres que sea tu regalito de Navidad,2020-11-20 01:47:50,Villavicencio,,1329602319227482113,https://twitter.com/i/web/status/1329602319227482113
"@QuinteroCalle Son los más hermosos de COLOMBIA, la navidad es mágica y divina gracias a los alumbrados en Medellín, Señor Alcalde queremos verlos todos!!",2020-11-20 01:43:07,Villavicencio,Bogota,1329601133711646720,https://twitter.com/i/web/status/1329601133711646720
"@ghitis @jbagbam74 El despilfarro de recursos en estos tiempos, realmente es una canallada y el de Medellín haciendo demonios gigantes disque para adornar la navidad. No se sabe cuál es peor.",2020-11-20 01:39:10,Villavicencio,"Bogota, Colombia",1329600138936000520,https://twitter.com/i/web/status/1329600138936000520
@miniminibwl NAVIDAD AGUILA ROJAAAAA,2020-11-20 01:36:33,Villavicencio,Bogota,1329599481789227008,https://twitter.com/i/web/status/1329599481789227008
Tengo ganas de pasar navidad en una fondita paisa y no se que hacer la verdad.,2020-11-20 01:31:58,Villavicencio,"Bogotá, Colombia",1329598324857593858,https://twitter.com/i/web/status/1329598324857593858
"La economía en el municipio de Soacha ya se ha reactivado en un 95%, sólo falta por reactivarse bares y discotecas. El alcalde @juancsaldarriag, asegura que toda la ciudad estará iluminada en navidad para reactivar el turismo. @Alcaldia_Soacha https://t.co/HkzivlFaU6",2020-11-20 01:31:53,Villavicencio,Bogotá,1329598307606425601,https://twitter.com/i/web/status/1329598307606425601
Quiero un saco de Mickey de navidad😭,2020-11-20 01:29:55,Villavicencio,"Bogotá, Colombia",1329597812468801536,https://twitter.com/i/web/status/1329597812468801536
Que pidieron para esta navidad?? 💋💥💋 https://t.co/gbDOseqCTy,2020-11-20 01:26:10,Villavicencio,"Bogotá, D.C., Colombia",1329596866112212994,https://twitter.com/i/web/status/1329596866112212994
Lo más interesante de armar navidad es escuchar a mi abuela contando la historia de cada muñeco,2020-11-20 01:22:57,Villavicencio,Bogota,1329596057739735041,https://twitter.com/i/web/status/1329596057739735041
"Quienes aprovechen la Navidad 🎄 en Deportenis, gozarán de envíos gratis por compras superiores a $300.000 😜
https://t.co/taAF4X4eHd",2020-11-20 01:20:00,Villavicencio,"Bogotá, Colombia",1329595314248925185,https://twitter.com/i/web/status/1329595314248925185
No veo la gravedad de hacer una Navidad en Medellín con homenaje a las fiestas nacionales; una de estas es la de un diablo ¿qué tan terrible?,2020-11-20 01:16:33,Villavicencio,Bogotá Colombia,1329594446728589312,https://twitter.com/i/web/status/1329594446728589312
"La Honesta presidenciable @ClaudiaLopez 🙄🐀
1) No entiendo el Objeto Contractual
2) ¿La navidad dura hasta Marzo?
La que habla de honestidad y es una payasa, la misma q no deja entrar a los Paperos pero si permite marchas y mierderos https://t.co/3GpsaZuBXn",2020-11-20 01:09:36,Villavicencio,Bogota,1329592697640935424,https://twitter.com/i/web/status/1329592697640935424
Quiero galletas de navidad 🥺,2020-11-20 01:05:51,Villavicencio,"Villavicencio, Colombia",1329591755638005760,https://twitter.com/i/web/status/1329591755638005760
"@EmelynJaimes Quizas para Navidad que haya Re-Stock. En Colombia tambien es misión imposible, y pagar por el más de los 500 USD que cuesta es muy mal negocio.",2020-11-20 00:57:23,Villavicencio,Bogotá - Colombia,1329589624419856392,https://twitter.com/i/web/status/1329589624419856392
"Concurso de navidad «Un regalo para Villavo, un regalo para mi barrio» recorrerá la ciudad
https://t.co/YaFdpsIvUV https://t.co/WYYeHBsatm",2020-11-20 00:55:47,Villavicencio,"Villavicencio, Colombia",1329589221586333696,https://twitter.com/i/web/status/1329589221586333696
La magia de la navidad llega a Mi Casa. Mañana 20 de noviembre nos llenamos de luz para recibir con gran alegría estas fiestas. Visítanos y disfrutemos juntos del encendido navideño. 🌟 https://t.co/2e7be7OCTg,2020-11-20 00:53:07,Villavicencio,Bogotá,1329588549017100288,https://twitter.com/i/web/status/1329588549017100288
"¡Aun no llega navidad y nosotros ya estamos así! ⏬
¿Ustedes también? Respóndenos con un Gif 
.
.
.
#EstafadorasDeWallStreet #Hustlers #Cine #Movie https://t.co/qsr3OkVhtF",2020-11-20 00:31:11,Villavicencio,Bogotá Colombia,1329583030651019270,https://twitter.com/i/web/status/1329583030651019270
"P&amp;M habló con Ted Ketterer, director de mercadeo en The Coca Cola Company Colombia, para ahondar sobre las fuentes de inspiración, el mensaje, la comunicación y todo el trabajo creativo detrás de cada una de las campañas de navidad de la marca: https://t.co/f4z6nNvf1C",2020-11-20 00:30:16,Villavicencio,"Bogotá, Colombia",1329582797657346050,https://twitter.com/i/web/status/1329582797657346050
"""Wonder Woman 1984"" se verá en cines y HBO Max en Navidad https://t.co/uHsg2OoXgI",2020-11-20 00:29:01,Villavicencio,"Bogotá, Colombia",1329582486137962496,https://twitter.com/i/web/status/1329582486137962496
Estoy entre colgar las luces de Navidad o colgarme yo🙂.,2020-11-20 00:23:54,Villavicencio,"Soacha, Colombia",1329581196595122180,https://twitter.com/i/web/status/1329581196595122180
"‘UN REGALO PARA VILLAVO, UN REGALO PARA MI BARRIO’ EL CONCURSO DE NAVIDAD QUE RECORRERÁ LA CIUDAD https://t.co/nR6qyqxVpO",2020-11-20 00:19:19,Villavicencio,villavicencio,1329580044252012545,https://twitter.com/i/web/status/1329580044252012545
¿Vamos a ver lucecitas de navidad y a tomar aromática ? 🥰,2020-11-20 00:14:07,Villavicencio,Bogota,1329578734467354632,https://twitter.com/i/web/status/1329578734467354632
"@sanchez_jaen Eso me parecía que, al congelar, iba a perder textura. Cogeré la más pequeña y congelare el asunto es que en Navidad no hay a la venta. Acá o aprovechas el momento o...",2020-11-20 00:04:52,Villavicencio,"Bogotá, D.C., Colombia",1329576406045569029,https://twitter.com/i/web/status/1329576406045569029
quieres una novia chimba para navidad?? llega al dm 🤪,2020-11-20 00:01:32,Villavicencio,"Soacha, Colombia",1329575566887051265,https://twitter.com/i/web/status/1329575566887051265
La Navidad llega al CC Fontanar llena de magia y cuidados para todos @colectivo_pr @ingridwobst @FontanarCC #cnnireport #Entretenimiento #cultura #fashionista #fashionblogger #Belleza #salud #F4F #f4follow #fashionable #chicas #Fashion #Trending #TBT #chic https://t.co/RFI5oXMval,2020-11-19 23:54:36,Villavicencio,Bogotá-Colombia,1329573825026158594,https://twitter.com/i/web/status/1329573825026158594
"Eslovenia donará el gran árbol de Navidad que se alzará en la Plaza de San Pedro. El árbol de 28 metros de altura, procede de la región eslovena de Kočevje.",2020-11-19 23:47:23,Villavicencio,Bogotá,1329572009408335875,https://twitter.com/i/web/status/1329572009408335875
"Me ha llegado este material de Alba.  ¿Los expertos podrían indicarme algún sistema de conservación que, ojalá, me permita lleguen (al menos en parte) a Navidad. Muchas gracias. https://t.co/oVLiuqCsoT",2020-11-19 23:39:35,Villavicencio,"Bogotá, D.C., Colombia",1329570044427243528,https://twitter.com/i/web/status/1329570044427243528
"#tbt navidad blanca @theatronbogota con @bella.castiblanco 

#koralito #fernandokoral #tenazmarica #theatron #memories #flashback #dragqueen #producer #entertainer #igers #igerscolombia en THEATRON DE PELICULA https://t.co/Vix9S5lT9g",2020-11-19 23:31:13,Villavicencio,De tu propia tierra soy.,1329567939721355266,https://twitter.com/i/web/status/1329567939721355266
"#FUTBOLxSDM 📲⚽️
¡ZLATAN NOEL! 🎅🏻
Ibrahimovic se adelantó a la navidad y le regaló un #PS5 a todos los jugadores del Milán 🇮🇹 Etiqueta a tu amigo que te regala el Play 5 😅😅⬇️ https://t.co/BhGEw8AKux",2020-11-19 23:21:00,Villavicencio,"Bogotá, Colombia",1329565367958695936,https://twitter.com/i/web/status/1329565367958695936
"@QuinteroCalle Exacto. Si supieran lo que significa cada abominación o ajora que llega diciembre por lo menos investigarán las 7 verdades sobre la Navidad, el enfoque se haría diferente en las fiestas.",2020-11-19 23:16:39,Villavicencio,Bogotá - Colombia ,1329564274159722500,https://twitter.com/i/web/status/1329564274159722500
Se acerca la temporada de compras de Navidad y nuestro podcast #NotiSIC te ofrece recomendaciones para que seas un consumidor informado y responsable. Escucha este programa de la #SICSuper en https://t.co/8nuXAOVIiC https://t.co/gTNmOjqoep,2020-11-19 23:15:48,Villavicencio,Bogotá-Colombia,1329564060594139136,https://twitter.com/i/web/status/1329564060594139136
"¿Buscando qué regalar de navidad🎄? Te lo tenemos 😱 ¡ Invita a tu familia y amigos este 2️⃣8️⃣ de noviembre a preparar una deliciosa milhoja 🤤 con el chef Alejandro Gutierrez de @salvopatria !
•
Inscríbete YA en https://t.co/vXkyNhTpFO y Únete 💪🏻 a #unamilhojaporlanutricion 💫 https://t.co/LQRraQ8mCd",2020-11-19 23:10:00,Villavicencio,"Bogotá, Colombia",1329562598648524801,https://twitter.com/i/web/status/1329562598648524801
@GloriaMaria_T @nelsonpte123 @DEISYAL17 @QuinteroCalle Yo no le considero cristiana. Así que ni fu ni fa. Muchos no cristianos celebran navidad. ¿Les van a llamar paganos también? Ahora es una fecha dónde se rumbea.,2020-11-19 23:06:02,Villavicencio,Bogotá,1329561603352784896,https://twitter.com/i/web/status/1329561603352784896
"Este año saco lo mejor de nosotros y en la #FamiliaClaro seguiremos conectando a millones de colombianos en la mejor época del año, por eso sonríe, dale la bienvenida a la Navidad y a la #MagiaYEsperanza ❄☃ conoce más aquí 👉 https://t.co/YCfXcHR3JM https://t.co/LcyIAacZWW",2020-11-19 23:04:45,Villavicencio,Bogotá - Colombia,1329561280185651201,https://twitter.com/i/web/status/1329561280185651201
"Entonces el América eventualmente podría quedarse fuera de los ocho, y a las águilas llegarle su Navidad.,vea pues.",2020-11-19 22:55:55,Villavicencio,Bogotá,1329559057473167365,https://twitter.com/i/web/status/1329559057473167365
"@Macb_05 @mario_tobo @QuinteroCalle Eso no es cuestión de darselas de culto o sabiondo es de preferencias y la navidad Colombiana es con Jesus y la virgen por muchos años de unión y de estar en familia de felicidad, no de Lucifer ni de diablitos sobados.",2020-11-19 22:55:49,Villavicencio,Bogotá,1329559030088536064,https://twitter.com/i/web/status/1329559030088536064
@Una_mamerta_mas Como a maraca en navidad. 🤭,2020-11-19 22:43:28,Villavicencio,BOGOTA,1329555923665350657,https://twitter.com/i/web/status/1329555923665350657
"Nuestros amplios pasillos permiten que te sientas muy seguro mientras nos visitas, aprovecha este 21 de Noviembre para adelantar las #Compras de #navidad.

#DiaSinIva #Bogota #CentrosComerciales  #Descuentos #ParqueaderoGratis #BulevarNiza https://t.co/6yShtFm4WJ",2020-11-19 22:21:02,Villavicencio,Bogotá ,1329550278274768901,https://twitter.com/i/web/status/1329550278274768901
"Piensa como adulto 🧏
Vive como Joven 🤸
Aconseja como anciano 🤶, y 
Sueña como niño 🦸

#dream #liveyourlife #thinking #navidad #boy en Centro Comercial Andino https://t.co/OnUKnLdN1h",2020-11-19 22:19:14,Villavicencio,"Medellín, Colombia",1329549824568537091,https://twitter.com/i/web/status/1329549824568537091
"Teniendo en cuenta que mi hermano, mi cuñada y su familia y mi mamá ya saben de mi tema, Si acaso llego a pasar navidad con ellos ya no fingire más. Esta será la primera navidad en la que seré Yukio no importa qué.Allá mi mamá si se quiere amargar pero ya estoy grandecito e.e",2020-11-19 22:15:54,Villavicencio,"Bogotá,Colombia",1329548984214491138,https://twitter.com/i/web/status/1329548984214491138
Necesito que alguien me regale el soundtrack de Peaky Blinders en vinilo de navidad. Gracias.,2020-11-19 22:12:19,Villavicencio,Bogotá ,1329548082892185607,https://twitter.com/i/web/status/1329548082892185607
Te puedo pedir de navidad?,2020-11-19 22:05:07,Villavicencio,"Bogotá, Colombia",1329546270936080391,https://twitter.com/i/web/status/1329546270936080391
"#Música - #NavidadEnFamilia"", la producción navideña de la banda peruana @caminodevida - https://t.co/xP62HqdZn8 https://t.co/pIeT0kHvDK",2020-11-19 21:52:08,Villavicencio,Bogotá,1329543004353388544,https://twitter.com/i/web/status/1329543004353388544
quieres una novia chimba para navidad?? llega al dm 🤪,2020-11-19 21:52:06,Villavicencio,"Bogotá, Colombia",1329542994446471172,https://twitter.com/i/web/status/1329542994446471172
"Niño Dios, Santa, Papá Noel, el que me quiera traer el regalo: 

De navidad solo quiero una tabla para pisar/aplastar patacones.

Besos, shak.",2020-11-19 21:37:01,Villavicencio,,1329539198815178753,https://twitter.com/i/web/status/1329539198815178753
"Estoy loca por: 

Por ti. 🤍
Por un chocolate de 78% cacao 
Por Unas orejas de reno de navidad y mucha ropa de navidad. 

AAAA",2020-11-19 21:35:37,Villavicencio,Bogotá,1329538845281562633,https://twitter.com/i/web/status/1329538845281562633
"Lo que se hizo en el todos contra todos quedó allá atrás en el pasado ya, eso sí sin perder de la vista la reclasificacion.

El domingo comienza el camino por el sueño de la estrella de Navidad, todos unidos entorno al equipo.

¡VAMOS SANTA FE 🇮🇩 💪🏻! ¡QUEREMOS LA COPA! https://t.co/wRDpBs4GiP",2020-11-19 21:30:33,Villavicencio,"Bogotá, D.C., Colombia",1329537571597275139,https://twitter.com/i/web/status/1329537571597275139
@AdrianaRosado01 Cómpramelo de navidad 🎄 @DavidEduardo018 😒,2020-11-19 20:58:20,Villavicencio,Bogotá,1329529465114931200,https://twitter.com/i/web/status/1329529465114931200
"#UNIMINUTO Adelantó la navidad: ¡conoce nuestra oferta académica y accede a todos los beneficios que tenemos para ti.
Mayor información:
Google Meet: 👨🏻‍💻🖥️ https://t.co/bqF0Fgc1hS
WhatsApp: 📱 https://t.co/Jh9iswr6qt
Ingresa a la feria: https://t.co/3yzXdqC8xB https://t.co/dvEvx2AE22",2020-11-19 20:52:58,Villavicencio,Villavicencio,1329528115291435010,https://twitter.com/i/web/status/1329528115291435010
@ConRola @Sumercenator Nooo solo decoración. Navidad oficial desde el 7 de velitas,2020-11-19 20:50:20,Villavicencio,"Bogotá, Colombia.",1329527451404349440,https://twitter.com/i/web/status/1329527451404349440
"De navidad perros, ya saben :) https://t.co/E8IHaLaJSL",2020-11-19 20:43:34,Villavicencio,Bogotá Colombia,1329525747099312132,https://twitter.com/i/web/status/1329525747099312132
Compré galleticas de navidad para pasar el tinto. 😋😂😂😂,2020-11-19 20:34:01,Villavicencio,"Bogotá, Colombia",1329523343343620103,https://twitter.com/i/web/status/1329523343343620103
"@QuinteroCalle Pongan al diablo de Riosuciooo yaaaaaaa, o si quieren lo donan a Bogotá, se lo cambiamos por un árbol de navidad 😬😬😬",2020-11-19 20:24:20,Villavicencio,Coming soon in your ´hood.,1329520909351342080,https://twitter.com/i/web/status/1329520909351342080
"Hoy escuché la canción de Navidad Águila Roja en la radio. 

Oficialmente estamos en navidad!!! 
Oficialmente puedo pedir natilla y buñuelo sin que me juzguen!!!!!!!!",2020-11-19 20:20:13,Villavicencio,"Bogotá, Colombia.",1329519871667875847,https://twitter.com/i/web/status/1329519871667875847
¡Phone 12 Te quiero ver debajo de mi árbol de navidad el ~24~ please no me decepciones.,2020-11-19 20:15:48,Villavicencio,"𝙱𝚘𝚐𝚘𝚝á, 𝙲𝚘𝚕𝚘𝚖𝚋𝚒𝚊",1329518761989316609,https://twitter.com/i/web/status/1329518761989316609
"#TV 
#NoticiasTecnogus 
@TNTLA

Diego Torres Sinfónico, un especial de navidad. https://t.co/RnguAnqGnN https://t.co/rDyoqTPGu1",2020-11-19 20:15:00,Villavicencio,Bogotá,1329518558347345920,https://twitter.com/i/web/status/1329518558347345920
TODOS SHOWSEROS POR QUE SE ARMA NAVIDAD TEMPRANO Y EN ENERO CHILLAN POR QUE SE PASO MUY RAPIDO !!,2020-11-19 19:58:18,Villavicencio,Bogota/colombia,1329514356825059328,https://twitter.com/i/web/status/1329514356825059328
"Qué tanto escándalo con el diablo en Navidad si veneran a Papá Noel, mamarracho del consumismo gringo.",2020-11-19 19:58:06,Villavicencio,"Bogotá, Colombia",1329514307697201153,https://twitter.com/i/web/status/1329514307697201153
quieres un novio chimba para navidad?? llega al dm🤪,2020-11-19 19:56:35,Villavicencio,"Bogotá, Colombia",1329513922962087943,https://twitter.com/i/web/status/1329513922962087943
"Ve adelantando tus compras de Navidad. Conoce nuestro catálogo de más de 400 productos y aprovecha los descuentos. ¡Hacemos envíos a todo el país!
🛒 Compra: https://t.co/bHgWqrFVDH
🏢Cll 19 # 4-83 L 127 C.C Vía Libre
✈️ Envíos a todo el país
📱Escríbenos: https://t.co/FE7OaMk6CE https://t.co/jONdG980H8",2020-11-19 19:56:09,Villavicencio,Bogotá,1329513814539309057,https://twitter.com/i/web/status/1329513814539309057
Quiero un swaeter de navidad 😪,2020-11-19 19:52:18,Villavicencio,Bogota ,1329512845340516352,https://twitter.com/i/web/status/1329512845340516352
@Acosta497 De cuando acá un alumbrado de navidad debe hacer alusión a un símbolo de un carnaval ? Ladee la cabeza y conecte la neurona marca Acme estos mamertos dan es como pesar,2020-11-19 19:50:30,Villavicencio,Bogotá ,1329512393001623555,https://twitter.com/i/web/status/1329512393001623555
"Otra navidad más sin decir ""a que le ayudo suegrita?"" :(",2020-11-19 19:47:46,Villavicencio,"Bogotá, Colombia",1329511704519118852,https://twitter.com/i/web/status/1329511704519118852
"¿Ya compraste tus regalos de Navidad? Familiares, amigos, novios, esposos, colegas, son muchas personas y detalles para dar durante la temporada navideña. ¡Adelántate a diciembre! que el tercer #DíaSinIVA sea la ocasión para encontrar lo que buscas. ¡#CuídateQueYoTeCuidaré! https://t.co/R4LJuhWbIi",2020-11-19 19:46:06,Villavicencio,Bogotá ( Colombia ),1329511287676661764,https://twitter.com/i/web/status/1329511287676661764
Comienza la navidad ! https://t.co/Dd4ssm237r,2020-11-19 19:44:44,Villavicencio,Bogotá Colombia,1329510942959415298,https://twitter.com/i/web/status/1329510942959415298
@NoVayanaLlorar @sintexcali @RevistaSemana Y es que usted es el primer habitante de ese plata al o que. Si claro krampus al igual que papa Noel son leyendas Krapus es la versión mala de la Navidad. Ahora lea lo que significa Navidad y verá que Krapus no tiene nada que hacer en ella. Y siga en el platanal,2020-11-19 19:43:39,Villavicencio,Bogota,1329510671520849921,https://twitter.com/i/web/status/1329510671520849921
"Quiero un gorrito de navidad negro, para traerlo al trabajo todo diciembre. https://t.co/8V59WixcVw",2020-11-19 19:41:23,Villavicencio,Bogotá- Colombia,1329510098981548034,https://twitter.com/i/web/status/1329510098981548034
quieres un novio chimba para navidad?? llega al dm 🤪,2020-11-19 19:39:05,Villavicencio,Bogotá ,1329509518720503809,https://twitter.com/i/web/status/1329509518720503809
quieres una novia chimba para navidad?? llega al dm 🤪,2020-11-19 19:38:50,Villavicencio,Bogotá,1329509458553294850,https://twitter.com/i/web/status/1329509458553294850
